id,target
matbench_005090,0.0
matbench_005091,1.5069
matbench_005092,2.4145
matbench_005093,1.2048
matbench_005094,4.1405
matbench_005095,3.568
matbench_005096,0.0
matbench_005097,2.2389
matbench_005098,4.7905
matbench_005099,3.8864
matbench_005100,2.7446
matbench_005101,1.8948
matbench_005102,4.2192
matbench_005103,1.4172000000000002
matbench_005104,0.0
matbench_005105,1.524
matbench_005106,0.3576999999999999
matbench_005107,0.4894000000000007
matbench_005108,0.1364999999999998
matbench_005109,0.0
matbench_005110,0.0
matbench_005111,0.5680999999999998
matbench_005112,0.0
matbench_005113,0.8601000000000001
matbench_005114,0.2178000000000004
matbench_005115,0.4204000000000008
matbench_005116,1.6620000000000004
matbench_005117,1.4919
matbench_005118,0.5485999999999995
matbench_005119,0.4797000000000002
matbench_005120,0.6718000000000002
matbench_005121,0.0
matbench_005122,0.0
matbench_005123,0.0
matbench_005124,2.6154
matbench_005125,0.0
matbench_005126,1.9618
matbench_005127,1.1562999999999994
matbench_005128,0.0373999999999998
matbench_005129,1.4455
matbench_005130,0.0
matbench_005131,0.3609
matbench_005132,0.0
matbench_005133,1.0648
matbench_005134,0.0
matbench_005135,0.0
matbench_005136,0.3264
matbench_005137,0.3221000000000003
matbench_005138,0.0343999999999997
matbench_005139,0.0
matbench_005140,0.0
matbench_005141,0.0
matbench_005142,0.2638
matbench_005143,0.0
matbench_005144,0.0166000000000003
matbench_005145,0.0
matbench_005146,0.0
matbench_005147,0.0
matbench_005148,1.7929
matbench_005149,0.1037999999999996
matbench_005150,1.3499000000000003
matbench_005151,2.1034
matbench_005152,0.7122999999999999
matbench_005153,0.0
matbench_005154,0.5108000000000001
matbench_005155,0.5606999999999998
matbench_005156,0.7847999999999997
matbench_005157,0.4525000000000001
matbench_005158,0.0
matbench_005159,1.5605
matbench_005160,0.0
matbench_005161,1.1325000000000005
matbench_005162,0.0
matbench_005163,0.0
matbench_005164,0.0
matbench_005165,1.9375
matbench_005166,0.0
matbench_005167,0.0
matbench_005168,0.0
matbench_005169,0.0
matbench_005170,0.0
matbench_005171,0.0
matbench_005172,0.0
matbench_005173,0.0
matbench_005174,0.0
matbench_005175,0.0
matbench_005176,0.0
matbench_005177,0.0
matbench_005178,0.0
matbench_005179,0.3749
matbench_005180,0.0908999999999999
matbench_005181,1.6376000000000008
matbench_005182,0.2063999999999999
matbench_005183,5.644399999999999
matbench_005184,0.9307
matbench_005185,0.0
matbench_005186,0.3454000000000001
matbench_005187,0.0
matbench_005188,0.0
matbench_005189,0.0
matbench_005190,0.0
matbench_005191,0.0
matbench_005192,0.0
matbench_005193,0.0
matbench_005194,0.0
matbench_005195,0.0
matbench_005196,0.0
matbench_005197,0.0
matbench_005198,0.0
matbench_005199,0.0
matbench_005200,0.0
matbench_005201,0.0
matbench_005202,0.0
matbench_005203,0.0
matbench_005204,2.9743
matbench_005205,0.0
matbench_005206,0.0
matbench_005207,0.0
matbench_005208,0.0
matbench_005209,1.7927
matbench_005210,0.0
matbench_005211,0.0
matbench_005212,0.0
matbench_005213,0.3826999999999998
matbench_005214,0.0
matbench_005215,0.0
matbench_005216,0.0
matbench_005217,0.0
matbench_005218,0.5965000000000003
matbench_005219,0.0
matbench_005220,0.0
matbench_005221,1.1302
matbench_005222,0.0
matbench_005223,0.0
matbench_005224,0.0
matbench_005225,0.0
matbench_005226,0.0386999999999999
matbench_005227,0.1343999999999998
matbench_005228,0.0
matbench_005229,0.0
matbench_005230,1.6033
matbench_005231,0.0
matbench_005232,0.1959999999999997
matbench_005233,0.0
matbench_005234,0.0
matbench_005235,0.4923000000000002
matbench_005236,0.0
matbench_005237,0.0
matbench_005238,0.0
matbench_005239,0.0
matbench_005240,0.7328999999999999
matbench_005241,2.5324
matbench_005242,2.0667000000000004
matbench_005243,0.2427999999999999
matbench_005244,3.6712
matbench_005245,0.0218000000000002
matbench_005246,0.2766000000000002
matbench_005247,0.5771999999999999
matbench_005248,0.0
matbench_005249,3.1616
matbench_005250,0.0792000000000001
matbench_005251,0.0
matbench_005252,0.0
matbench_005253,0.0
matbench_005254,0.6947000000000001
matbench_005255,0.0
matbench_005256,0.0
matbench_005257,0.0
matbench_005258,0.0
matbench_005259,0.0
matbench_005260,0.0
matbench_005261,0.0
matbench_005262,0.0
matbench_005263,0.0
matbench_005264,0.0
matbench_005265,0.0
matbench_005266,0.0
matbench_005267,0.0
matbench_005268,0.0
matbench_005269,0.0
matbench_005270,0.0
matbench_005271,0.0
matbench_005272,2.2529000000000003
matbench_005273,0.0
matbench_005274,0.0
matbench_005275,0.0
matbench_005276,0.0
matbench_005277,0.0
matbench_005278,0.7572000000000001
matbench_005279,0.0
matbench_005280,0.0
matbench_005281,0.0
matbench_005282,0.0
matbench_005283,0.0
matbench_005284,0.0
matbench_005285,0.0
matbench_005286,0.0
matbench_005287,0.0
matbench_005288,0.0
matbench_005289,0.0
matbench_005290,0.0
matbench_005291,0.0
matbench_005292,0.0
matbench_005293,0.0
matbench_005294,0.0
matbench_005295,0.0
matbench_005296,0.0
matbench_005297,0.0
matbench_005298,0.0
matbench_005299,0.0
matbench_005300,0.0
matbench_005301,0.0
matbench_005302,0.0
matbench_005303,0.0
matbench_005304,0.0
matbench_005305,0.0
matbench_005306,0.0
matbench_005307,0.0
matbench_005308,0.0
matbench_005309,0.0
matbench_005310,0.0
matbench_005311,0.0
matbench_005312,0.0
matbench_005313,0.0
matbench_005314,0.0
matbench_005315,0.0
matbench_005316,0.0
matbench_005317,0.0
matbench_005318,0.0
matbench_005319,0.0
matbench_005320,0.0
matbench_005321,0.0
matbench_005322,0.0
matbench_005323,0.0
matbench_005324,0.0127000000000001
matbench_005325,0.0
matbench_005326,1.3152999999999997
matbench_005327,1.7251000000000003
matbench_005328,0.1679999999999992
matbench_005329,0.0
matbench_005330,1.896
matbench_005331,0.0
matbench_005332,0.3391999999999999
matbench_005333,0.0
matbench_005334,0.7448000000000006
matbench_005335,0.3955999999999999
matbench_005336,3.3379000000000003
matbench_005337,0.1783999999999999
matbench_005338,2.3999000000000006
matbench_005339,0.4626999999999999
matbench_005340,0.4957000000000011
matbench_005341,3.816
matbench_005342,0.0
matbench_005343,0.0
matbench_005344,3.1284
matbench_005345,2.5457
matbench_005346,2.8145
matbench_005347,2.2343
matbench_005348,1.995
matbench_005349,2.2111
matbench_005350,0.0
matbench_005351,2.2704
matbench_005352,0.0
matbench_005353,0.0
matbench_005354,0.6429
matbench_005355,2.4156
matbench_005356,1.9565
matbench_005357,0.2669000000000001
matbench_005358,3.6859
matbench_005359,3.7247
matbench_005360,0.0
matbench_005361,0.2863
matbench_005362,0.8584000000000003
matbench_005363,0.0
matbench_005364,0.0
matbench_005365,2.7559
matbench_005366,0.0
matbench_005367,0.0
matbench_005368,0.0
matbench_005369,3.1467
matbench_005370,2.4699000000000004
matbench_005371,0.6253000000000002
matbench_005372,2.555
matbench_005373,1.0621
matbench_005374,0.7804000000000002
matbench_005375,1.3935000000000004
matbench_005376,0.0
matbench_005377,0.0
matbench_005378,0.6769000000000001
matbench_005379,0.0438
matbench_005380,0.5323000000000002
matbench_005381,0.8770000000000002
matbench_005382,1.1778
matbench_005383,1.5385999999999995
matbench_005384,0.0067000000000003
matbench_005385,0.0
matbench_005386,0.7686999999999999
matbench_005387,0.0
matbench_005388,0.0
matbench_005389,0.0
matbench_005390,0.0
matbench_005391,0.0
matbench_005392,0.3709000000000007
matbench_005393,0.4409999999999998
matbench_005394,0.0
matbench_005395,1.0388999999999995
matbench_005396,0.0
matbench_005397,0.4548999999999998
matbench_005398,1.6793999999999998
matbench_005399,1.5743
matbench_005400,0.0095999999999998
matbench_005401,1.5547999999999995
matbench_005402,0.7772000000000001
matbench_005403,1.5456000000000003
matbench_005404,1.1443000000000003
matbench_005405,1.5755
matbench_005406,0.0197999999999995
matbench_005407,1.4471000000000005
matbench_005408,2.5586
matbench_005409,1.5337999999999994
matbench_005410,1.4066
matbench_005411,1.1012000000000004
matbench_005412,3.8074
matbench_005413,0.9698000000000002
matbench_005414,0.0
matbench_005415,2.1235
matbench_005416,0.0
matbench_005417,0.0
matbench_005418,0.0
matbench_005419,0.0
matbench_005420,0.0
matbench_005421,0.0
matbench_005422,0.0
matbench_005423,0.0
matbench_005424,0.0575000000000001
matbench_005425,0.0
matbench_005426,0.0
matbench_005427,0.0
matbench_005428,0.0
matbench_005429,0.0
matbench_005430,0.0
matbench_005431,3.1258
matbench_005432,0.0
matbench_005433,0.5395999999999999
matbench_005434,0.0
matbench_005435,0.0
matbench_005436,0.0
matbench_005437,0.0
matbench_005438,0.0
matbench_005439,0.0
matbench_005440,0.0
matbench_005441,0.0
matbench_005442,0.0
matbench_005443,0.0
matbench_005444,0.0
matbench_005445,0.0
matbench_005446,0.0
matbench_005447,0.0
matbench_005448,0.0
matbench_005449,0.0
matbench_005450,0.0
matbench_005451,0.0
matbench_005452,0.0
matbench_005453,0.0
matbench_005454,0.0327999999999999
matbench_005455,0.4131999999999998
matbench_005456,0.1475999999999997
matbench_005457,5.7311
matbench_005458,0.0
matbench_005459,0.4504999999999999
matbench_005460,0.0
matbench_005461,0.0
matbench_005462,0.8422000000000001
matbench_005463,1.7027
matbench_005464,0.9384
matbench_005465,1.7236000000000002
matbench_005466,0.0
matbench_005467,0.0
matbench_005468,0.0
matbench_005469,0.0
matbench_005470,0.0
matbench_005471,0.0583999999999997
matbench_005472,0.0
matbench_005473,0.0
matbench_005474,0.0
matbench_005475,0.0
matbench_005476,0.0
matbench_005477,0.0
matbench_005478,0.2244999999999999
matbench_005479,0.0
matbench_005480,0.0
matbench_005481,0.0
matbench_005482,0.0
matbench_005483,0.0
matbench_005484,0.0
matbench_005485,0.0
matbench_005486,0.0
matbench_005487,0.0615000000000001
matbench_005488,0.0038
matbench_005489,1.2400000000000002
matbench_005490,0.0
matbench_005491,0.0
matbench_005492,0.0661999999999998
matbench_005493,0.0
matbench_005494,0.0
matbench_005495,0.0
matbench_005496,0.0
matbench_005497,0.0
matbench_005498,0.0
matbench_005499,2.3152000000000004
matbench_005500,0.0
matbench_005501,0.3967
matbench_005502,0.0257
matbench_005503,2.3506
matbench_005504,2.4878
matbench_005505,3.8108
matbench_005506,0.0
matbench_005507,5.5006
matbench_005508,3.4772
matbench_005509,5.1535
matbench_005510,0.0
matbench_005511,2.1662
matbench_005512,2.0464
matbench_005513,1.7749
matbench_005514,1.5429
matbench_005515,1.0738
matbench_005516,0.0
matbench_005517,3.8983
matbench_005518,2.6754
matbench_005519,1.4571999999999998
matbench_005520,2.074
matbench_005521,0.0
matbench_005522,0.0
matbench_005523,0.8125
matbench_005524,0.2077999999999997
matbench_005525,0.0
matbench_005526,0.0
matbench_005527,1.9187
matbench_005528,4.6521
matbench_005529,3.4503000000000004
matbench_005530,0.6839
matbench_005531,0.0
matbench_005532,0.0
matbench_005533,0.0
matbench_005534,0.8173
matbench_005535,0.0
matbench_005536,4.0318
matbench_005537,2.1629
matbench_005538,2.2752
matbench_005539,2.0524
matbench_005540,2.0272
matbench_005541,0.0
matbench_005542,0.5267
matbench_005543,1.5717000000000003
matbench_005544,0.0
matbench_005545,0.1752
matbench_005546,0.7684000000000002
matbench_005547,0.0
matbench_005548,2.3416
matbench_005549,0.0
matbench_005550,2.0234
matbench_005551,0.0
matbench_005552,0.0
matbench_005553,2.1772
matbench_005554,0.0
matbench_005555,0.0
matbench_005556,0.0
matbench_005557,0.0
matbench_005558,0.0
matbench_005559,0.0
matbench_005560,0.0
matbench_005561,0.0
matbench_005562,0.0592999999999999
matbench_005563,0.1274999999999999
matbench_005564,0.0926
matbench_005565,0.238
matbench_005566,0.1971999999999996
matbench_005567,0.2344999999999997
matbench_005568,0.0684999999999997
matbench_005569,0.0
matbench_005570,0.0
matbench_005571,0.0
matbench_005572,0.0
matbench_005573,0.0
matbench_005574,0.0
matbench_005575,0.0472999999999999
matbench_005576,0.0
matbench_005577,0.0
matbench_005578,0.0
matbench_005579,0.1662000000000003
matbench_005580,0.0049000000000001
matbench_005581,0.0
matbench_005582,0.0
matbench_005583,0.399
matbench_005584,0.2774000000000001
matbench_005585,0.0
matbench_005586,0.0
matbench_005587,0.0
matbench_005588,0.0
matbench_005589,0.0
matbench_005590,0.0
matbench_005591,0.0
matbench_005592,0.0
matbench_005593,0.0
matbench_005594,0.0
matbench_005595,0.0860000000000003
matbench_005596,0.0
matbench_005597,0.0
matbench_005598,0.0
matbench_005599,0.0
matbench_005600,0.0
matbench_005601,0.0336000000000002
matbench_005602,0.0827999999999997
matbench_005603,0.0575000000000001
matbench_005604,0.0
matbench_005605,0.1711
matbench_005606,0.1868000000000003
matbench_005607,0.0123999999999999
matbench_005608,0.0
matbench_005609,0.0
matbench_005610,0.0
matbench_005611,0.0
matbench_005612,0.0
matbench_005613,0.0
matbench_005614,0.0
matbench_005615,0.4607999999999999
matbench_005616,1.3600000000000003
matbench_005617,0.1771000000000002
matbench_005618,0.1021
matbench_005619,0.1840999999999999
matbench_005620,0.4457
matbench_005621,0.0
matbench_005622,0.0
matbench_005623,0.0
matbench_005624,1.5882
matbench_005625,0.0
matbench_005626,0.0
matbench_005627,0.188
matbench_005628,2.5358
matbench_005629,0.0
matbench_005630,0.0
matbench_005631,0.0
matbench_005632,0.0
matbench_005633,1.9438
matbench_005634,0.7106
matbench_005635,3.8131
matbench_005636,0.0
matbench_005637,0.3179000000000003
matbench_005638,1.8279
matbench_005639,1.8947000000000005
matbench_005640,2.7859
matbench_005641,3.2946
matbench_005642,0.0
matbench_005643,0.7122999999999999
matbench_005644,0.0
matbench_005645,0.0
matbench_005646,1.3021999999999998
matbench_005647,0.0
matbench_005648,0.0
matbench_005649,0.0
matbench_005650,0.0
matbench_005651,0.0
matbench_005652,0.0
matbench_005653,0.0
matbench_005654,0.0
matbench_005655,0.0
matbench_005656,0.0
matbench_005657,0.0
matbench_005658,0.0
matbench_005659,0.0
matbench_005660,0.0
matbench_005661,0.0
matbench_005662,0.0
matbench_005663,0.0
matbench_005664,0.0
matbench_005665,0.0
matbench_005666,0.0
matbench_005667,0.0
matbench_005668,0.0
matbench_005669,0.0
matbench_005670,0.0
matbench_005671,0.0
matbench_005672,0.0
matbench_005673,0.0
matbench_005674,0.0
matbench_005675,0.0
matbench_005676,0.0
matbench_005677,0.0
matbench_005678,0.0
matbench_005679,0.0
matbench_005680,0.0
matbench_005681,0.0
matbench_005682,0.0
matbench_005683,0.0
matbench_005684,0.0
matbench_005685,0.0
matbench_005686,0.0
matbench_005687,0.0
matbench_005688,0.0
matbench_005689,0.0
matbench_005690,4.492900000000001
matbench_005691,3.0186
matbench_005692,4.5146
matbench_005693,0.0
matbench_005694,0.1188
matbench_005695,0.0
matbench_005696,1.7015000000000002
matbench_005697,0.0
matbench_005698,1.3567000000000005
matbench_005699,0.0
matbench_005700,4.3992
matbench_005701,0.0
matbench_005702,0.0
matbench_005703,0.0028
matbench_005704,0.3974999999999999
matbench_005705,0.0322999999999999
matbench_005706,2.3727
matbench_005707,4.9916
matbench_005708,4.6078
matbench_005709,1.474
matbench_005710,2.9847
matbench_005711,0.0
matbench_005712,0.7463
matbench_005713,0.0
matbench_005714,5.2423
matbench_005715,0.0140000000000002
matbench_005716,0.0
matbench_005717,0.0
matbench_005718,3.7675
matbench_005719,4.640700000000001
matbench_005720,0.8632000000000002
matbench_005721,3.0983
matbench_005722,2.5254000000000003
matbench_005723,1.2151999999999998
matbench_005724,0.5630999999999999
matbench_005725,0.1825
matbench_005726,3.3802
matbench_005727,0.0
matbench_005728,4.8935
matbench_005729,0.0
matbench_005730,1.2069000000000003
matbench_005731,0.0
matbench_005732,1.2823
matbench_005733,1.711
matbench_005734,0.2351999999999998
matbench_005735,0.3428
matbench_005736,1.7685
matbench_005737,1.0497
matbench_005738,0.0
matbench_005739,0.1166999999999998
matbench_005740,0.1535999999999999
matbench_005741,2.9003
matbench_005742,0.0
matbench_005743,2.7699
matbench_005744,0.2425999999999999
matbench_005745,0.4813
matbench_005746,4.0626
matbench_005747,0.0515000000000003
matbench_005748,3.0791
matbench_005749,5.669499999999999
matbench_005750,0.2506
matbench_005751,0.1179000000000001
matbench_005752,0.0
matbench_005753,2.2819000000000003
matbench_005754,0.0
matbench_005755,0.0
matbench_005756,0.9955999999999996
matbench_005757,0.0
matbench_005758,0.0
matbench_005759,1.0075000000000005
matbench_005760,0.6623000000000001
matbench_005761,0.0708999999999999
matbench_005762,0.0
matbench_005763,0.0
matbench_005764,2.3018
matbench_005765,0.0
matbench_005766,0.0
matbench_005767,0.0
matbench_005768,0.3365
matbench_005769,2.7186
matbench_005770,0.0
matbench_005771,0.0064999999999999
matbench_005772,3.5779
matbench_005773,0.0846
matbench_005774,0.0
matbench_005775,0.0
matbench_005776,0.9875
matbench_005777,0.7713000000000001
matbench_005778,0.0
matbench_005779,0.0
matbench_005780,0.0
matbench_005781,0.1089000000000002
matbench_005782,0.2706
matbench_005783,2.4169
matbench_005784,0.0
matbench_005785,0.0
matbench_005786,0.0
matbench_005787,1.2096999999999998
matbench_005788,0.0
matbench_005789,0.0
matbench_005790,0.0
matbench_005791,0.0
matbench_005792,0.0
matbench_005793,0.0
matbench_005794,0.0
matbench_005795,1.6636
matbench_005796,0.0
matbench_005797,0.0
matbench_005798,0.0
matbench_005799,0.1271999999999999
matbench_005800,0.0078
matbench_005801,0.0
matbench_005802,0.0
matbench_005803,0.0
matbench_005804,0.0
matbench_005805,0.0
matbench_005806,0.0
matbench_005807,0.0
matbench_005808,2.752
matbench_005809,0.0
matbench_005810,0.0
matbench_005811,0.0
matbench_005812,0.0
matbench_005813,0.0
matbench_005814,0.0
matbench_005815,0.0
matbench_005816,0.0
matbench_005817,0.0
matbench_005818,0.1628000000000002
matbench_005819,0.6268000000000002
matbench_005820,0.5901000000000001
matbench_005821,0.0
matbench_005822,0.0
matbench_005823,0.0
matbench_005824,0.0
matbench_005825,0.0509000000000001
matbench_005826,0.0
matbench_005827,2.7178
matbench_005828,0.0
matbench_005829,0.0
matbench_005830,0.0
matbench_005831,0.0
matbench_005832,0.0
matbench_005833,0.0
matbench_005834,2.0092
matbench_005835,0.0
matbench_005836,0.0
matbench_005837,2.192
matbench_005838,0.0663
matbench_005839,0.0
matbench_005840,0.0
matbench_005841,0.0
matbench_005842,0.0
matbench_005843,0.0
matbench_005844,0.0
matbench_005845,0.0
matbench_005846,0.0
matbench_005847,1.0263
matbench_005848,0.0
matbench_005849,0.0
matbench_005850,0.0
matbench_005851,0.0
matbench_005852,0.0
matbench_005853,0.0
matbench_005854,0.0
matbench_005855,0.0
matbench_005856,0.0
matbench_005857,3.0263
matbench_005858,0.0
matbench_005859,0.0
matbench_005860,0.0
matbench_005861,0.1029999999999999
matbench_005862,0.0
matbench_005863,0.0
matbench_005864,0.0
matbench_005865,0.6757
matbench_005866,0.0
matbench_005867,0.0
matbench_005868,3.3971
matbench_005869,1.9535
matbench_005870,0.2919
matbench_005871,0.0
matbench_005872,0.0
matbench_005873,0.0
matbench_005874,0.1059000000000001
matbench_005875,0.0
matbench_005876,2.2055
matbench_005877,0.0
matbench_005878,0.0
matbench_005879,0.0
matbench_005880,0.0
matbench_005881,0.0
matbench_005882,0.0
matbench_005883,0.0
matbench_005884,0.0
matbench_005885,0.0
matbench_005886,0.0221
matbench_005887,0.0
matbench_005888,0.0141999999999997
matbench_005889,0.0
matbench_005890,0.0
matbench_005891,1.9522
matbench_005892,1.6510999999999996
matbench_005893,2.0204
matbench_005894,0.0
matbench_005895,0.0
matbench_005896,0.0
matbench_005897,0.0
matbench_005898,0.0
matbench_005899,0.0
matbench_005900,0.0
matbench_005901,0.0238000000000004
matbench_005902,0.0
matbench_005903,0.0
matbench_005904,0.0
matbench_005905,0.0
matbench_005906,4.1896
matbench_005907,4.1497
matbench_005908,3.3691
matbench_005909,3.8634
matbench_005910,2.1419
matbench_005911,0.5258999999999996
matbench_005912,1.2228000000000003
matbench_005913,2.9297
matbench_005914,0.0
matbench_005915,0.0977999999999998
matbench_005916,2.1838
matbench_005917,0.0
matbench_005918,0.0
matbench_005919,0.0
matbench_005920,0.0
matbench_005921,0.1901999999999999
matbench_005922,0.0
matbench_005923,1.9681
matbench_005924,1.4121
matbench_005925,1.9172
matbench_005926,0.0
matbench_005927,0.0
matbench_005928,0.0
matbench_005929,0.0182000000000002
matbench_005930,1.3247
matbench_005931,0.0
matbench_005932,0.0
matbench_005933,0.0
matbench_005934,0.1312999999999999
matbench_005935,0.0
matbench_005936,0.0
matbench_005937,0.0
matbench_005938,0.5656
matbench_005939,0.0807999999999999
matbench_005940,0.0
matbench_005941,2.0493
matbench_005942,3.208
matbench_005943,0.1880999999999995
matbench_005944,0.3341000000000003
matbench_005945,2.4565
matbench_005946,0.0004999999999997
matbench_005947,4.4897
matbench_005948,0.1436999999999999
matbench_005949,0.3643
matbench_005950,5.5996
matbench_005951,3.7298
matbench_005952,4.6508
matbench_005953,0.7769
matbench_005954,1.3105000000000002
matbench_005955,3.0028
matbench_005956,0.0
matbench_005957,3.8713
matbench_005958,1.2113
matbench_005959,0.0
matbench_005960,0.3891
matbench_005961,0.0
matbench_005962,2.3783
matbench_005963,5.2646
matbench_005964,6.2865
matbench_005965,2.2969
matbench_005966,0.0
matbench_005967,0.8781000000000003
matbench_005968,0.0
matbench_005969,6.158
matbench_005970,0.837
matbench_005971,0.0
matbench_005972,0.0
matbench_005973,4.4973
matbench_005974,1.6187
matbench_005975,0.1482999999999998
matbench_005976,0.0
matbench_005977,0.0
matbench_005978,0.0
matbench_005979,3.3261
matbench_005980,0.0
matbench_005981,0.0495999999999998
matbench_005982,1.1785
matbench_005983,0.0
matbench_005984,4.1764
matbench_005985,0.0
matbench_005986,4.7631
matbench_005987,1.9464
matbench_005988,0.0
matbench_005989,3.8792
matbench_005990,5.0360000000000005
matbench_005991,1.8595
matbench_005992,3.105
matbench_005993,1.489
matbench_005994,0.0
matbench_005995,1.3230000000000002
matbench_005996,2.0084
matbench_005997,0.0
matbench_005998,0.0
matbench_005999,2.4942
matbench_006000,5.2993
matbench_006001,0.5438000000000001
matbench_006002,0.0
matbench_006003,2.8954
matbench_006004,1.3486999999999998
matbench_006005,0.0
matbench_006006,2.7414
matbench_006007,2.0611
matbench_006008,0.9078000000000008
matbench_006009,0.0
matbench_006010,0.0
matbench_006011,3.4703
matbench_006012,0.0
matbench_006013,1.5107
matbench_006014,1.489
matbench_006015,1.4034999999999995
matbench_006016,3.2993999999999994
matbench_006017,0.0373000000000001
matbench_006018,0.0142999999999999
matbench_006019,5.7004
matbench_006020,0.0
matbench_006021,0.0
matbench_006022,2.3088
matbench_006023,0.0
matbench_006024,2.955
matbench_006025,1.1944
matbench_006026,4.8966
matbench_006027,4.4506
matbench_006028,1.3944
matbench_006029,3.3781
matbench_006030,0.0
matbench_006031,0.0
matbench_006032,0.0
matbench_006033,1.4413999999999998
matbench_006034,0.0
matbench_006035,1.1357999999999997
matbench_006036,0.8176000000000005
matbench_006037,0.6956999999999995
matbench_006038,0.1429
matbench_006039,0.4458
matbench_006040,2.5463
matbench_006041,4.3178
matbench_006042,0.4393
matbench_006043,0.0
matbench_006044,0.1914
matbench_006045,4.1094
matbench_006046,0.8007
matbench_006047,1.8723
matbench_006048,0.0684
matbench_006049,5.8426
matbench_006050,0.9968
matbench_006051,3.4994
matbench_006052,0.6950000000000001
matbench_006053,4.7284
matbench_006054,3.0437
matbench_006055,0.0
matbench_006056,0.0
matbench_006057,0.0
matbench_006058,0.0
matbench_006059,0.0
matbench_006060,0.0
matbench_006061,0.0
matbench_006062,0.0
matbench_006063,0.1251000000000002
matbench_006064,0.0
matbench_006065,0.1973000000000002
matbench_006066,2.3165
matbench_006067,0.0739999999999998
matbench_006068,0.7343999999999999
matbench_006069,0.0
matbench_006070,0.5
matbench_006071,0.0380000000000002
matbench_006072,0.0
matbench_006073,0.0
matbench_006074,0.2168999999999998
matbench_006075,2.7105
matbench_006076,0.0
matbench_006077,0.0
matbench_006078,0.0
matbench_006079,3.0092
matbench_006080,0.8632
matbench_006081,0.1527000000000002
matbench_006082,0.0
matbench_006083,0.0
matbench_006084,0.0682
matbench_006085,0.0
matbench_006086,0.4455999999999998
matbench_006087,0.0
matbench_006088,0.0
matbench_006089,0.0
matbench_006090,0.0
matbench_006091,0.0
matbench_006092,0.0
matbench_006093,0.0
matbench_006094,0.0
matbench_006095,0.5529000000000002
matbench_006096,0.0
matbench_006097,2.8286
matbench_006098,0.0
matbench_006099,0.0
matbench_006100,1.2275999999999998
matbench_006101,0.7990999999999999
matbench_006102,0.0
matbench_006103,0.0
matbench_006104,1.4514
matbench_006105,0.6717999999999997
matbench_006106,0.0
matbench_006107,1.2312
matbench_006108,0.0844
matbench_006109,0.0
matbench_006110,0.0
matbench_006111,0.0
matbench_006112,0.0
matbench_006113,0.863
matbench_006114,0.0
matbench_006115,0.0
matbench_006116,0.0
matbench_006117,0.1703999999999998
matbench_006118,0.0
matbench_006119,1.4981
matbench_006120,0.0
matbench_006121,0.0
matbench_006122,0.0
matbench_006123,2.024
matbench_006124,1.5775
matbench_006125,0.0
matbench_006126,0.0
matbench_006127,0.0
matbench_006128,0.2656
matbench_006129,0.0
matbench_006130,0.5874000000000001
matbench_006131,0.0
matbench_006132,0.2347000000000001
matbench_006133,2.5013
matbench_006134,0.0062999999999995
matbench_006135,0.0
matbench_006136,2.0872
matbench_006137,1.354
matbench_006138,0.0478
matbench_006139,0.0
matbench_006140,0.5701999999999998
matbench_006141,0.0
matbench_006142,1.6584999999999996
matbench_006143,2.2516
matbench_006144,0.1548999999999996
matbench_006145,0.0
matbench_006146,0.0015
matbench_006147,0.0
matbench_006148,0.1911
matbench_006149,0.3059000000000003
matbench_006150,0.0
matbench_006151,0.0668000000000001
matbench_006152,0.0
matbench_006153,0.0
matbench_006154,0.0
matbench_006155,0.0
matbench_006156,0.0
matbench_006157,0.0
matbench_006158,0.0
matbench_006159,0.7725
matbench_006160,0.0
matbench_006161,0.0
matbench_006162,0.0
matbench_006163,0.0
matbench_006164,0.0
matbench_006165,0.0
matbench_006166,5.9329
matbench_006167,0.0
matbench_006168,0.0
matbench_006169,0.0
matbench_006170,0.0
matbench_006171,0.0
matbench_006172,0.0
matbench_006173,0.3258000000000001
matbench_006174,0.0
matbench_006175,0.0
matbench_006176,2.0265
matbench_006177,0.7909999999999995
matbench_006178,0.4072999999999998
matbench_006179,1.2076000000000002
matbench_006180,0.0
matbench_006181,2.1853
matbench_006182,0.0
matbench_006183,0.0
matbench_006184,0.0
matbench_006185,0.0
matbench_006186,0.0
matbench_006187,0.0
matbench_006188,0.0
matbench_006189,0.0
matbench_006190,0.0
matbench_006191,0.0
matbench_006192,0.0
matbench_006193,3.5572000000000004
matbench_006194,0.0
matbench_006195,0.0
matbench_006196,0.0
matbench_006197,0.0
matbench_006198,0.0
matbench_006199,0.0
matbench_006200,1.3375000000000004
matbench_006201,0.0
matbench_006202,1.2807999999999995
matbench_006203,0.8031000000000001
matbench_006204,0.9207
matbench_006205,1.8597
matbench_006206,0.5539999999999998
matbench_006207,0.0
matbench_006208,1.4861000000000004
matbench_006209,0.9805
matbench_006210,0.2708999999999997
matbench_006211,0.0
matbench_006212,0.0
matbench_006213,0.0
matbench_006214,3.3849
matbench_006215,3.8341
matbench_006216,0.0
matbench_006217,0.1892
matbench_006218,0.0
matbench_006219,0.0
matbench_006220,0.0
matbench_006221,2.2338000000000005
matbench_006222,0.0104000000000001
matbench_006223,0.0
matbench_006224,0.0752000000000001
matbench_006225,0.1440000000000001
matbench_006226,0.0
matbench_006227,0.5513999999999997
matbench_006228,0.0142999999999995
matbench_006229,0.3863000000000003
matbench_006230,0.1414999999999997
matbench_006231,2.8763
matbench_006232,3.42
